Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW24,OUT017,858.3666
FDU24,OUT035,1716.2138
FDA21,OUT027,5669.1633
FDH58,OUT027,2846.4008
FDW36,OUT018,1716.2138
FDI45,OUT027,4117.3177
FDU01,OUT018,2785.6593
FDF35,OUT027,2846.4008
FDU43,OUT019,471.3068
FDE24,OUT019,471.3068
FDK50,OUT049,2785.6593
FDG31,OUT045,858.3666
FDC60,OUT045,1716.2138
FDL36,OUT013,1716.2138
FDP21,OUT013,2785.6593
FDW16,OUT045,1716.2138
FDX02,OUT017,3845.9303
FDQ58,OUT027,4117.3177
FDT51,OUT046,1716.2138
FDD59,OUT049,1716.2138
NCM42,OUT018,1716.2138
FDA57,OUT018,858.3666
FDZ48,OUT035,1716.2138
FDE46,OUT045,2785.6593
NCZ30,OUT019,207.1305
FDB56,OUT017,2785.6593
FDA25,OUT027,2846.4008
FDD20,OUT013,1716.2138
FDL25,OUT013,1716.2138
NCO18,OUT049,2785.6593
FDJ45,OUT017,858.3666
FDR12,OUT035,2785.6593
NCF19,OUT010,207.1305
FDK25,OUT046,2785.6593
NCR17,OUT046,1716.2138
FDC52,OUT046,2785.6593
NCA54,OUT017,2785.6593
FDR45,OUT010,471.3068
NCM19,OUT049,1716.2138
FDF39,OUT027,5669.1633
FDX23,OUT049,1716.2138
FDD58,OUT027,2846.4008
FDX28,OUT013,1716.2138
NCD31,OUT013,2785.6593
FDU57,OUT018,2785.6593
FDI27,OUT046,858.3666
NCM42,OUT046,1716.2138
FDD32,OUT027,2846.4008
FDI34,OUT013,3845.9303
NCM29,OUT049,1716.2138
FDG46,OUT018,1716.2138
DRC01,OUT010,207.1305
FDB15,OUT027,5669.1633
NCA17,OUT027,4117.3177
FDF10,OUT046,2785.6593
FDR26,OUT027,5669.1633
FDI02,OUT049,1716.2138
NCM54,OUT010,207.1305
FDF14,OUT013,2785.6593
FDJ33,OUT010,207.1305
FDM20,OUT035,3845.9303
FDC03,OUT027,5669.1633
NCX05,OUT046,1716.2138
NCM41,OUT027,2846.4008
NCU29,OUT010,471.3068
FDQ59,OUT017,1716.2138
FDH46,OUT010,207.1305
FDH09,OUT013,858.3666
NCD06,OUT045,858.3666
FDC15,OUT035,2785.6593
DRD37,OUT027,858.3666
FDT28,OUT027,4117.3177
FDR28,OUT027,4117.3177
FDT38,OUT017,1716.2138
FDV34,OUT027,858.3666
FDY52,OUT035,858.3666
FDB34,OUT013,1716.2138
DRL23,OUT018,1716.2138
DRB24,OUT046,2785.6593
FDJ50,OUT046,858.3666
FDQ49,OUT035,2785.6593
FDP20,OUT035,1716.2138
FDV19,OUT027,4117.3177
NCR54,OUT045,2785.6593
FDO09,OUT010,471.3068
FDS57,OUT018,1716.2138
FDN10,OUT049,1716.2138
FDV23,OUT049,1716.2138
FDY28,OUT049,3845.9303
DRG51,OUT013,2785.6593
FDD45,OUT019,207.1305
NCL18,OUT027,5669.1633
NCM29,OUT013,1716.2138
FDF17,OUT027,5669.1633
FDE22,OUT017,2785.6593
FDQ22,OUT017,858.3666
FDS01,OUT013,2785.6593
FDW35,OUT027,858.3666
FDJ33,OUT046,1716.2138
NCF54,OUT035,2785.6593
FDE09,OUT013,1716.2138
NCE06,OUT045,2785.6593
DRH49,OUT049,1716.2138
FDY43,OUT045,2785.6593
NCT05,OUT017,3845.9303
FDZ34,OUT045,2785.6593
FDL38,OUT017,1716.2138
FDZ31,OUT017,2785.6593
FDR14,OUT035,858.3666
NCN54,OUT049,1716.2138
NCC42,OUT027,2846.4008
FDK08,OUT017,1716.2138
FDP59,OUT013,1716.2138
FDV22,OUT035,2785.6593
FDD33,OUT035,3845.9303
DRE60,OUT027,5669.1633
FDK52,OUT046,3845.9303
FDA02,OUT017,2785.6593
FDM56,OUT049,1716.2138
FDE57,OUT035,1716.2138
FDM32,OUT045,1716.2138
NCQ30,OUT027,2846.4008
FDQ27,OUT027,2846.4008
FDT60,OUT027,2846.4008
FDU43,OUT049,3845.9303
NCO55,OUT035,1716.2138
FDG02,OUT045,2785.6593
FDJ28,OUT013,2785.6593
FDP40,OUT045,1716.2138
FDJ38,OUT045,2785.6593
NCC54,OUT017,3845.9303
NCZ41,OUT046,1716.2138
FDK38,OUT019,471.3068
FDU52,OUT013,2785.6593
FDC40,OUT046,858.3666
NCR30,OUT017,858.3666
NCN18,OUT017,1716.2138
FDB50,OUT035,1716.2138
FDG04,OUT013,2785.6593
FDR26,OUT035,2785.6593
NCT17,OUT018,2785.6593
FDX35,OUT027,5669.1633
FDS12,OUT046,1716.2138
NCZ29,OUT027,2846.4008
FDB38,OUT010,471.3068
FDP12,OUT013,858.3666
FDP22,OUT046,858.3666
FDS26,OUT018,3845.9303
FDR52,OUT046,2785.6593
DRJ13,OUT046,2785.6593
FDU48,OUT027,2846.4008
FDE29,OUT035,858.3666
NCT29,OUT049,1716.2138
DRK37,OUT018,2785.6593
FDK55,OUT046,1716.2138
FDR07,OUT046,1716.2138
FDO21,OUT027,5669.1633
FDK46,OUT049,3845.9303
FDB12,OUT045,1716.2138
FDT31,OUT027,5669.1633
FDJ33,OUT045,1716.2138
FDC26,OUT027,2846.4008
NCQ02,OUT045,2785.6593
FDP08,OUT010,471.3068
FDB11,OUT027,5669.1633
FDV55,OUT013,2785.6593
FDW20,OUT049,1716.2138
NCJ18,OUT019,207.1305
FDC41,OUT018,858.3666
FDE14,OUT027,2846.4008
FDG35,OUT013,2785.6593
FDF45,OUT035,858.3666
FDS19,OUT027,2846.4008
FDS58,OUT019,471.3068
FDA26,OUT017,3845.9303
FDM32,OUT049,1716.2138
FDL45,OUT046,1716.2138
FDZ55,OUT049,2785.6593
FDY37,OUT049,1716.2138
FDO46,OUT046,2785.6593
FDQ60,OUT046,1716.2138
FDA19,OUT018,1716.2138
FDL15,OUT046,2785.6593
FDM10,OUT018,3845.9303
NCL05,OUT017,858.3666
DRK49,OUT010,207.1305
NCE18,OUT027,5669.1633
FDG40,OUT049,858.3666
DRI59,OUT045,3845.9303
FDK28,OUT035,3845.9303
NCD06,OUT019,207.1305
FDO11,OUT019,471.3068
FDK27,OUT046,1716.2138
FDT43,OUT027,858.3666
FDD38,OUT018,1716.2138
FDA16,OUT049,3845.9303
FDL14,OUT027,4117.3177
NCM17,OUT049,858.3666
FDD20,OUT045,1716.2138
FDA40,OUT045,1716.2138
FDL43,OUT045,1716.2138
FDV15,OUT045,1716.2138
FDE52,OUT046,1716.2138
NCL17,OUT010,471.3068
NCJ31,OUT045,3845.9303
FDR60,OUT045,1716.2138
NCA18,OUT035,1716.2138
FDS21,OUT027,858.3666
FDW09,OUT035,1716.2138
FDL26,OUT035,2785.6593
FDS47,OUT018,1716.2138
FDC39,OUT046,3845.9303
FDT51,OUT035,1716.2138
FDK40,OUT035,3845.9303
NCG19,OUT045,3845.9303
FDZ07,OUT046,858.3666
FDF08,OUT027,2846.4008
FDO04,OUT013,858.3666
FDK41,OUT018,1716.2138
FDP15,OUT049,3845.9303
NCD43,OUT018,1716.2138
NCP18,OUT013,2785.6593
FDZ51,OUT046,1716.2138
DRH13,OUT035,1716.2138
FDF38,OUT045,858.3666
NCI43,OUT045,858.3666
FDM38,OUT027,858.3666
FDS03,OUT013,858.3666
DRJ47,OUT017,2785.6593
FDT50,OUT010,207.1305
FDV02,OUT046,2785.6593
NCG18,OUT017,1716.2138
FDW52,OUT046,2785.6593
FDS40,OUT035,858.3666
FDN31,OUT017,2785.6593
FDA37,OUT045,1716.2138
FDA15,OUT046,3845.9303
FDL39,OUT046,2785.6593
FDJ53,OUT045,1716.2138
FDX22,OUT013,3845.9303
NCZ42,OUT045,3845.9303
FDD56,OUT027,4117.3177
FDD40,OUT017,2785.6593
FDS50,OUT013,3845.9303
NCN14,OUT013,2785.6593
FDT15,OUT013,2785.6593
NCS18,OUT027,2846.4008
NCO26,OUT010,207.1305
FDF58,OUT018,858.3666
NCB19,OUT013,1716.2138
FDH26,OUT017,1716.2138
DRB24,OUT027,4117.3177
FDA49,OUT018,1716.2138
FDB32,OUT045,1716.2138
FDI36,OUT017,2785.6593
NCA17,OUT010,471.3068
FDH22,OUT013,1716.2138
NCM26,OUT018,2785.6593
FDT15,OUT027,5669.1633
FDB16,OUT018,1716.2138
NCP54,OUT027,2846.4008
FDJ36,OUT013,1716.2138
FDO28,OUT045,1716.2138
FDU09,OUT013,858.3666
FDF29,OUT017,1716.2138
FDY08,OUT013,1716.2138
DRJ59,OUT018,858.3666
FDT23,OUT027,2846.4008
FDU15,OUT018,858.3666
FDT47,OUT013,1716.2138
FDI53,OUT019,471.3068
FDR59,OUT018,3845.9303
FDD53,OUT035,858.3666
FDY51,OUT017,3845.9303
FDT04,OUT049,858.3666
FDU51,OUT049,2785.6593
FDG14,OUT035,2785.6593
NCU06,OUT045,3845.9303
DRG25,OUT046,2785.6593
DRH49,OUT035,1716.2138
FDN15,OUT035,1716.2138
FDL43,OUT018,858.3666
NCT18,OUT049,2785.6593
NCB31,OUT013,3845.9303
FDK57,OUT035,1716.2138
FDY04,OUT019,471.3068
NCP54,OUT046,1716.2138
FDF41,OUT013,3845.9303
FDM01,OUT045,1716.2138
FDW03,OUT045,1716.2138
FDF28,OUT045,1716.2138
FDY37,OUT017,1716.2138
FDQ03,OUT017,3845.9303
FDP51,OUT027,2846.4008
FDJ40,OUT017,1716.2138
FDC32,OUT049,1716.2138
DRI49,OUT027,2846.4008
NCW54,OUT017,858.3666
FDF09,OUT017,858.3666
FDP45,OUT018,3845.9303
DRJ23,OUT018,2785.6593
FDS59,OUT017,1716.2138
FDY08,OUT046,1716.2138
FDX16,OUT049,2785.6593
FDY16,OUT018,2785.6593
FDK32,OUT035,2785.6593
FDQ22,OUT013,858.3666
NCC31,OUT018,2785.6593
FDG58,OUT049,2785.6593
DRF48,OUT013,2785.6593
DRH36,OUT049,858.3666
NCR30,OUT035,858.3666
FDB03,OUT019,471.3068
FDZ28,OUT027,2846.4008
FDR35,OUT017,2785.6593
DRD15,OUT027,5669.1633
FDJ33,OUT019,207.1305
FDA56,OUT010,207.1305
FDP56,OUT046,858.3666
NCT30,OUT046,858.3666
FDK15,OUT017,1716.2138
FDH44,OUT018,2785.6593
FDV01,OUT013,2785.6593
DRG03,OUT017,2785.6593
FDG50,OUT027,2846.4008
FDR16,OUT010,471.3068
FDZ60,OUT046,1716.2138
DRG03,OUT045,2785.6593
FDS56,OUT018,3845.9303
FDU33,OUT045,858.3666
DRD27,OUT035,1716.2138
FDW22,OUT046,3845.9303
DRA24,OUT045,2785.6593
FDF38,OUT049,858.3666
FDX48,OUT013,2785.6593
FDS58,OUT018,2785.6593
FDC32,OUT046,1716.2138
NCQ29,OUT045,3845.9303
DRK39,OUT018,1716.2138
NCS38,OUT017,1716.2138
DRO47,OUT013,1716.2138
DRG27,OUT027,858.3666
FDC57,OUT027,5669.1633
FDS55,OUT046,2785.6593
NCJ06,OUT018,1716.2138
FDO01,OUT019,207.1305
NCM55,OUT045,2785.6593
FDC52,OUT049,2785.6593
FDQ15,OUT045,1716.2138
NCT30,OUT027,858.3666
NCR42,OUT027,858.3666
FDD28,OUT035,858.3666
FDQ34,OUT049,1716.2138
FDZ12,OUT027,2846.4008
DRE13,OUT019,207.1305
NCN07,OUT019,207.1305
FDM28,OUT035,2785.6593
FDI10,OUT017,2785.6593
FDQ25,OUT013,2785.6593
FDA38,OUT010,471.3068
DRI13,OUT049,3845.9303
FDY20,OUT027,2846.4008
NCZ53,OUT035,2785.6593
NCM31,OUT013,2785.6593
DRB01,OUT017,2785.6593
DRF37,OUT046,3845.9303
NCF42,OUT049,2785.6593
FDF16,OUT018,2785.6593
FDB41,OUT013,858.3666
FDR34,OUT013,3845.9303
FDR15,OUT018,2785.6593
NCV42,OUT019,207.1305
FDW51,OUT035,3845.9303
FDU36,OUT017,1716.2138
FDX60,OUT049,1716.2138
FDY03,OUT035,1716.2138
FDW55,OUT045,3845.9303
FDT01,OUT010,471.3068
FDG58,OUT013,2785.6593
FDK21,OUT017,3845.9303
NCS41,OUT019,471.3068
FDS10,OUT045,2785.6593
NCT53,OUT046,2785.6593
FDJ28,OUT018,2785.6593
FDX44,OUT045,1716.2138
FDT20,OUT018,858.3666
FDO44,OUT017,1716.2138
NCX17,OUT049,3845.9303
FDY01,OUT017,1716.2138
FDJ12,OUT027,5669.1633
DRK35,OUT018,858.3666
FDD47,OUT019,471.3068
NCM53,OUT035,1716.2138
FDO45,OUT013,1716.2138
NCM42,OUT010,207.1305
FDE04,OUT046,2785.6593
NCI30,OUT027,5669.1633
FDZ19,OUT013,2785.6593
FDW57,OUT013,2785.6593
FDA25,OUT013,1716.2138
FDT22,OUT046,858.3666
FDP51,OUT013,1716.2138
FDD48,OUT027,2846.4008
FDY39,OUT035,2785.6593
FDO48,OUT010,471.3068
FDD23,OUT027,5669.1633
DRN35,OUT027,858.3666
FDT01,OUT035,3845.9303
FDC20,OUT010,207.1305
DRJ35,OUT035,858.3666
FDB32,OUT046,1716.2138
FDL24,OUT046,2785.6593
NCV42,OUT035,1716.2138
FDZ46,OUT046,1716.2138
FDC15,OUT013,2785.6593
FDD08,OUT019,207.1305
FDY50,OUT049,1716.2138
FDD36,OUT013,1716.2138
FDG57,OUT027,858.3666
FDL21,OUT018,858.3666
FDN16,OUT027,2846.4008
FDJ09,OUT027,858.3666
FDS01,OUT010,471.3068
FDV33,OUT017,3845.9303
DRE12,OUT017,1716.2138
FDR07,OUT013,1716.2138
FDP48,OUT010,471.3068
NCB55,OUT035,858.3666
FDQ08,OUT013,858.3666
FDR34,OUT035,3845.9303
FDO33,OUT046,1716.2138
FDP13,OUT045,858.3666
FDX12,OUT049,3845.9303
NCT06,OUT049,2785.6593
FDR16,OUT019,471.3068
FDE36,OUT046,2785.6593
FDZ36,OUT049,2785.6593
FDV13,OUT045,1716.2138
NCZ17,OUT035,858.3666
FDU56,OUT045,2785.6593
FDM09,OUT035,2785.6593
FDV02,OUT017,2785.6593
FDS34,OUT018,1716.2138
FDA11,OUT049,1716.2138
FDP09,OUT017,3845.9303
FDB29,OUT027,2846.4008
FDT19,OUT017,2785.6593
DRH15,OUT017,858.3666
FDY38,OUT046,3845.9303
FDF14,OUT027,4117.3177
FDN48,OUT010,207.1305
FDQ12,OUT013,3845.9303
NCJ43,OUT045,2785.6593
FDE17,OUT019,471.3068
FDB05,OUT035,3845.9303
FDH10,OUT045,2785.6593
NCR06,OUT017,858.3666
FDU32,OUT018,1716.2138
FDD56,OUT049,2785.6593
FDO36,OUT018,2785.6593
FDH16,OUT010,207.1305
FDX10,OUT018,858.3666
FDZ37,OUT017,1716.2138
FDU31,OUT010,471.3068
DRC49,OUT049,1716.2138
FDL15,OUT045,2785.6593
FDN32,OUT019,471.3068
DRH59,OUT027,858.3666
NCU29,OUT049,2785.6593
FDR37,OUT019,471.3068
FDS14,OUT018,2785.6593
FDU02,OUT027,5669.1633
FDJ08,OUT035,2785.6593
NCZ06,OUT045,3845.9303
FDO31,OUT049,1716.2138
FDH31,OUT018,1716.2138
FDS58,OUT017,2785.6593
NCA53,OUT027,858.3666
FDF50,OUT046,2785.6593
NCW42,OUT049,3845.9303
NCQ17,OUT045,2785.6593
FDK51,OUT018,3845.9303
NCW41,OUT010,471.3068
NCR29,OUT017,858.3666
FDB08,OUT019,471.3068
FDA40,OUT027,2846.4008
FDL14,OUT018,2785.6593
FDB47,OUT046,3845.9303
FDO03,OUT035,3845.9303
DRK13,OUT019,471.3068
FDX13,OUT010,471.3068
FDF52,OUT046,2785.6593
FDT11,OUT013,2785.6593
FDB08,OUT013,2785.6593
FDQ28,OUT018,2785.6593
FDD29,OUT045,3845.9303
NCQ29,OUT027,5669.1633
NCO02,OUT013,858.3666
FDR56,OUT010,471.3068
NCM54,OUT049,1716.2138
FDP51,OUT035,1716.2138
FDT38,OUT013,1716.2138
FDZ20,OUT018,3845.9303
FDJ53,OUT013,1716.2138
FDX13,OUT049,3845.9303
FDP58,OUT035,3845.9303
NCK31,OUT019,207.1305
FDA35,OUT018,1716.2138
FDV37,OUT018,2785.6593
NCO07,OUT027,5669.1633
FDA20,OUT045,2785.6593
FDZ59,OUT035,2785.6593
NCY17,OUT017,858.3666
FDQ28,OUT035,2785.6593
FDV35,OUT017,2785.6593
FDQ36,OUT013,858.3666
FDD34,OUT018,2785.6593
FDK51,OUT045,3845.9303
FDV31,OUT035,2785.6593
FDR04,OUT035,1716.2138
FDR14,OUT049,858.3666
DRC36,OUT010,471.3068
FDE39,OUT019,207.1305
FDP57,OUT049,1716.2138
FDE57,OUT046,1716.2138
NCN18,OUT046,1716.2138
NCQ05,OUT018,2785.6593
FDW47,OUT035,1716.2138
FDV46,OUT035,1716.2138
NCP29,OUT045,858.3666
FDE09,OUT018,1716.2138
NCU06,OUT027,5669.1633
FDT19,OUT010,471.3068
DRF15,OUT017,2785.6593
DRI51,OUT013,2785.6593
NCX54,OUT013,1716.2138
DRE01,OUT013,3845.9303
NCB07,OUT045,2785.6593
FDU50,OUT035,1716.2138
FDG40,OUT035,858.3666
FDW10,OUT018,2785.6593
FDX51,OUT013,2785.6593
NCP17,OUT045,858.3666
FDP21,OUT035,2785.6593
FDL04,OUT045,1716.2138
FDV23,OUT013,1716.2138
FDF24,OUT046,1716.2138
FDH56,OUT027,2846.4008
FDB51,OUT049,858.3666
FDI58,OUT027,2846.4008
FDR20,OUT013,858.3666
FDC51,OUT018,1716.2138
FDB16,OUT027,2846.4008
FDE40,OUT049,858.3666
NCM17,OUT035,858.3666
FDU56,OUT035,2785.6593
FDS32,OUT019,207.1305
FDX02,OUT049,3845.9303
FDT39,OUT027,4117.3177
FDE35,OUT017,858.3666
NCI42,OUT019,471.3068
DRL23,OUT046,1716.2138
FDA10,OUT046,1716.2138
FDA11,OUT013,1716.2138
NCM06,OUT046,2785.6593
NCT05,OUT035,3845.9303
NCQ02,OUT010,471.3068
NCY06,OUT049,1716.2138
FDY56,OUT035,3845.9303
FDL02,OUT035,1716.2138
NCI06,OUT035,2785.6593
FDQ14,OUT045,2785.6593
FDQ12,OUT017,3845.9303
FDP36,OUT046,858.3666
FDK21,OUT027,5669.1633
FDO40,OUT045,2785.6593
NCK54,OUT019,207.1305
FDY09,OUT018,2785.6593
NCW30,OUT049,3845.9303
NCC55,OUT027,858.3666
FDE58,OUT018,1716.2138
FDR39,OUT013,2785.6593
FDU28,OUT049,2785.6593
FDH08,OUT017,3845.9303
FDG35,OUT045,2785.6593
FDG22,OUT049,858.3666
FDC34,OUT035,2785.6593
FDP15,OUT018,3845.9303
FDK34,OUT010,471.3068
FDU45,OUT035,1716.2138
FDQ04,OUT027,858.3666
FDX22,OUT018,3845.9303
FDB45,OUT017,1716.2138
NCH43,OUT027,5669.1633
DRE60,OUT046,3845.9303
FDD17,OUT027,5669.1633
NCM54,OUT017,1716.2138
NCH55,OUT013,1716.2138
NCT06,OUT017,2785.6593
FDA48,OUT027,5669.1633
FDY58,OUT027,5669.1633
FDO25,OUT045,3845.9303
FDN50,OUT045,1716.2138
FDH35,OUT035,2785.6593
FDK09,OUT045,3845.9303
FDO16,OUT013,1716.2138
FDW11,OUT045,858.3666
FDU47,OUT027,2846.4008
NCQ42,OUT010,207.1305
FDK55,OUT027,2846.4008
FDN08,OUT049,1716.2138
FDT57,OUT045,3845.9303
FDJ12,OUT018,3845.9303
DRL59,OUT017,858.3666
NCN53,OUT046,858.3666
FDO51,OUT010,207.1305
FDK56,OUT017,2785.6593
FDY12,OUT035,858.3666
FDU15,OUT035,858.3666
FDQ19,OUT046,3845.9303
DRF15,OUT045,2785.6593
DRE25,OUT019,207.1305
FDK57,OUT018,1716.2138
FDD33,OUT010,471.3068
FDR34,OUT027,5669.1633
FDU04,OUT045,1716.2138
FDE35,OUT019,207.1305
NCD31,OUT035,2785.6593
FDJ56,OUT035,1716.2138
NCU53,OUT046,2785.6593
FDD39,OUT035,3845.9303
NCU17,OUT019,207.1305
FDJ20,OUT046,1716.2138
NCW41,OUT018,2785.6593
FDL52,OUT035,858.3666
FDS39,OUT035,1716.2138
DRJ47,OUT045,2785.6593
FDP13,OUT010,207.1305
DRK39,OUT010,207.1305
FDF28,OUT010,207.1305
FDB09,OUT045,1716.2138
FDM51,OUT046,1716.2138
DRM49,OUT018,858.3666
DRF23,OUT013,2785.6593
DRH01,OUT035,2785.6593
FDH12,OUT027,2846.4008
FDA28,OUT019,207.1305
FDW37,OUT018,1716.2138
FDF02,OUT046,1716.2138
DRL37,OUT046,858.3666
NCF43,OUT046,1716.2138
FDH08,OUT010,471.3068
FDR34,OUT019,471.3068
NCK19,OUT049,2785.6593
NCD55,OUT018,858.3666
FDT27,OUT049,3845.9303
FDQ57,OUT045,2785.6593
FDA47,OUT035,2785.6593
DRG15,OUT027,858.3666
FDE05,OUT018,2785.6593
FDN46,OUT046,1716.2138
FDX27,OUT027,2846.4008
FDT51,OUT045,1716.2138
FDU33,OUT013,858.3666
FDJ16,OUT027,858.3666
FDD20,OUT019,207.1305
FDT36,OUT049,858.3666
DRF15,OUT027,4117.3177
FDN52,OUT010,207.1305
FDC22,OUT027,5669.1633
FDX15,OUT045,2785.6593
FDT13,OUT013,2785.6593
FDU04,OUT017,1716.2138
FDU31,OUT019,471.3068
FDW59,OUT027,2846.4008
NCO29,OUT046,2785.6593
FDL15,OUT035,2785.6593
FDI41,OUT049,2785.6593
FDQ48,OUT049,1716.2138
DRI39,OUT013,858.3666
FDI08,OUT013,3845.9303
FDC21,OUT049,1716.2138
FDF58,OUT035,858.3666
FDS08,OUT010,471.3068
FDE47,OUT045,1716.2138
NCP18,OUT019,471.3068
NCR41,OUT013,1716.2138
FDA27,OUT013,3845.9303
FDA43,OUT035,2785.6593
FDA49,OUT045,1716.2138
NCE55,OUT018,2785.6593
DRM49,OUT027,858.3666
FDF22,OUT027,5669.1633
FDQ15,OUT018,1716.2138
NCS54,OUT017,2785.6593
NCY05,OUT013,858.3666
FDR45,OUT046,3845.9303
FDK57,OUT049,1716.2138
FDF41,OUT010,471.3068
FDV21,OUT046,1716.2138
FDD51,OUT046,858.3666
FDF33,OUT046,1716.2138
FDA38,OUT046,3845.9303
FDR56,OUT045,2785.6593
NCN41,OUT017,1716.2138
FDC60,OUT027,2846.4008
FDB47,OUT045,3845.9303
DRH01,OUT013,2785.6593
FDW08,OUT046,1716.2138
FDF38,OUT027,858.3666
FDY32,OUT017,2785.6593
FDG34,OUT049,1716.2138
FDG47,OUT019,471.3068
NCF18,OUT035,2785.6593
FDL39,OUT019,471.3068
NCH55,OUT035,1716.2138
DRJ35,OUT049,858.3666
FDS44,OUT035,3845.9303
DRE01,OUT018,3845.9303
FDY39,OUT013,2785.6593
FDY32,OUT018,2785.6593
FDR33,OUT027,2846.4008
NCP50,OUT049,1716.2138
FDZ47,OUT018,1716.2138
FDU57,OUT049,2785.6593
FDY44,OUT013,2785.6593
DRH59,OUT018,858.3666
FDB03,OUT027,5669.1633
FDY46,OUT045,2785.6593
FDM39,OUT045,2785.6593
FDY36,OUT035,858.3666
NCM55,OUT035,2785.6593
FDJ50,OUT010,207.1305
DRL60,OUT013,2785.6593
NCJ54,OUT049,3845.9303
FDX59,OUT017,858.3666
FDI07,OUT013,2785.6593
DRF51,OUT010,207.1305
FDM14,OUT017,1716.2138
FDP21,OUT045,2785.6593
FDE40,OUT035,858.3666
FDE05,OUT035,2785.6593
FDM13,OUT027,2846.4008
FDC34,OUT027,4117.3177
NCI55,OUT018,1716.2138
NCE43,OUT018,2785.6593
FDW58,OUT018,1716.2138
FDG60,OUT045,3845.9303
FDV31,OUT017,2785.6593
FDR47,OUT013,2785.6593
FDM60,OUT019,207.1305
NCF06,OUT018,3845.9303
NCN26,OUT027,2846.4008
FDQ59,OUT049,1716.2138
FDF09,OUT046,858.3666
NCS06,OUT017,3845.9303
FDT44,OUT046,1716.2138
FDI19,OUT017,3845.9303
FDT22,OUT017,858.3666
NCF54,OUT027,4117.3177
DRG25,OUT045,2785.6593
FDB59,OUT017,2785.6593
FDQ37,OUT017,2785.6593
FDP56,OUT035,858.3666
FDW44,OUT035,2785.6593
FDJ26,OUT010,471.3068
FDU43,OUT018,3845.9303
FDW33,OUT045,1716.2138
NCX53,OUT027,2846.4008
FDN56,OUT010,471.3068
DRF15,OUT049,2785.6593
FDO33,OUT017,1716.2138
FDZ39,OUT010,207.1305
NCJ19,OUT017,858.3666
FDU01,OUT035,2785.6593
FDT12,OUT035,3845.9303
NCM18,OUT018,858.3666
FDP19,OUT017,1716.2138
NCR42,OUT049,858.3666
FDN10,OUT046,1716.2138
FDG44,OUT017,858.3666
FDQ10,OUT046,2785.6593
DRH13,OUT049,1716.2138
FDT52,OUT013,3845.9303
FDM56,OUT045,1716.2138
NCO43,OUT010,207.1305
NCV29,OUT035,2785.6593
NCF06,OUT013,3845.9303
FDO50,OUT035,1716.2138
FDT59,OUT013,3845.9303
FDX40,OUT027,858.3666
FDE50,OUT017,2785.6593
FDX51,OUT017,2785.6593
NCD30,OUT018,1716.2138
FDK15,OUT013,1716.2138
FDL12,OUT045,858.3666
FDK46,OUT017,3845.9303
DRH49,OUT010,207.1305
FDQ57,OUT046,2785.6593
FDY59,OUT017,1716.2138
FDO09,OUT018,3845.9303
NCG30,OUT035,1716.2138
FDM09,OUT017,2785.6593
NCN17,OUT027,2846.4008
NCS42,OUT013,1716.2138
FDD02,OUT019,207.1305
FDE34,OUT013,2785.6593
FDU38,OUT045,2785.6593
FDB33,OUT046,2785.6593
NCJ29,OUT017,1716.2138
FDZ27,OUT035,858.3666
FDI40,OUT013,1716.2138
FDG22,OUT013,858.3666
FDT51,OUT017,1716.2138
FDF20,OUT018,2785.6593
FDV50,OUT035,1716.2138
FDT02,OUT049,858.3666
DRC49,OUT017,2785.6593
FDF26,OUT049,2785.6593
FDV52,OUT035,1716.2138
FDX59,OUT049,858.3666
FDV25,OUT035,3845.9303
FDW23,OUT027,858.3666
FDE53,OUT018,1716.2138
FDA19,OUT017,1716.2138
FDH22,OUT046,1716.2138
NCO41,OUT013,1716.2138
FDX12,OUT017,3845.9303
FDF17,OUT013,2785.6593
FDS11,OUT045,3845.9303
FDR51,OUT035,2785.6593
FDT49,OUT010,207.1305
FDC56,OUT013,1716.2138
FDR13,OUT027,2846.4008
FDQ60,OUT035,1716.2138
FDN38,OUT049,3845.9303
NCL29,OUT013,2785.6593
FDO13,OUT027,4117.3177
FDE26,OUT018,2785.6593
FDA31,OUT010,471.3068
FDX14,OUT035,858.3666
FDA34,OUT045,2785.6593
FDF26,OUT013,2785.6593
FDE38,OUT045,2785.6593
DRI11,OUT046,1716.2138
FDQ60,OUT027,2846.4008
FDL21,OUT027,858.3666
DRC12,OUT027,5669.1633
FDC47,OUT046,3845.9303
FDE57,OUT045,1716.2138
FDT14,OUT045,1716.2138
NCZ53,OUT046,2785.6593
FDE28,OUT018,3845.9303
FDR19,OUT035,2785.6593
NCF54,OUT019,471.3068
FDZ08,OUT046,1716.2138
NCJ05,OUT018,2785.6593
FDF59,OUT046,1716.2138
NCO05,OUT035,1716.2138
FDW24,OUT018,858.3666
NCX42,OUT018,2785.6593
NCA53,OUT035,858.3666
FDI45,OUT019,471.3068
FDG46,OUT046,1716.2138
FDM20,OUT010,471.3068
FDW11,OUT010,207.1305
FDX08,OUT035,2785.6593
NCK17,OUT035,858.3666
FDK32,OUT018,2785.6593
NCA42,OUT035,2785.6593
DRI01,OUT035,2785.6593
NCL55,OUT049,3845.9303
DRE25,OUT018,1716.2138
FDD14,OUT017,2785.6593
FDB10,OUT046,3845.9303
DRN11,OUT035,2785.6593
FDP38,OUT018,858.3666
NCA30,OUT017,2785.6593
FDT15,OUT017,2785.6593
NCP55,OUT018,858.3666
FDF12,OUT035,2785.6593
