Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA21,OUT027,4978.1492
FDH58,OUT027,2955.002
FDW36,OUT018,1470.1648
FDI45,OUT027,4756.6662
FDU01,OUT018,2718.5407
FDF35,OUT027,2904.3973
FDU43,OUT019,517.576
FDE24,OUT019,320.8965
FDK50,OUT049,2798.4991
FDG31,OUT045,1118.1073
FDC60,OUT045,1625.7942
FDL36,OUT013,1509.6477
FDP21,OUT013,3034.7565
FDW16,OUT045,1429.9724
FDX02,OUT017,3735.8438
FDQ58,OUT027,4001.1906
FDT51,OUT046,1872.0093
FDD59,OUT049,1341.212
NCM42,OUT018,1553.2455
FDA57,OUT018,906.292
FDZ48,OUT035,1869.4428
FDE46,OUT045,2614.4377
NCZ30,OUT019,297.4336
FDB56,OUT017,3096.8166
FDA25,OUT027,2800.0609
FDD20,OUT013,1963.75
FDL25,OUT013,1583.8695
NCO18,OUT049,2967.5302
FDJ45,OUT017,938.6149
FDR12,OUT035,2927.3965
NCF19,OUT010,177.1744
FDK25,OUT046,2846.7543
NCR17,OUT046,1916.3633
FDC52,OUT046,2598.4566
NCA54,OUT017,3065.6553
FDR45,OUT010,522.9936
NCM19,OUT049,1929.9876
FDF39,OUT027,5308.7827
FDX23,OUT049,1597.7499
FDD58,OUT027,2812.9702
FDX28,OUT013,1681.3843
NCD31,OUT013,2732.2739
FDU57,OUT018,2329.3713
FDI27,OUT046,995.3995
NCM42,OUT046,1751.3591
FDD32,OUT027,2576.503
FDI34,OUT013,3557.7333
NCM29,OUT049,2042.4023
FDG46,OUT018,1550.7312
DRC01,OUT010,198.0523
FDB15,OUT027,5277.1759
NCA17,OUT027,3886.52
FDF10,OUT046,2672.3434
FDR26,OUT027,4884.8003
FDI02,OUT049,1755.1921
NCM54,OUT010,269.0668
FDF14,OUT013,2558.4827
FDJ33,OUT010,256.8393
FDM20,OUT035,3819.9782
FDC03,OUT027,5083.1122
NCX05,OUT046,1880.8733
NCM41,OUT027,2769.2979
NCU29,OUT010,376.0332
FDQ59,OUT017,1406.0438
FDH46,OUT010,223.4023
FDH09,OUT013,929.3481
NCD06,OUT045,956.2213
FDC15,OUT035,2684.4726
DRD37,OUT027,1988.1957
FDT28,OUT027,3805.6023
FDR28,OUT027,4443.2502
FDT38,OUT017,1425.6207
FDV34,OUT027,2437.3499
FDY52,OUT035,1214.4021
FDB34,OUT013,1404.5018
DRL23,OUT018,1497.075
DRB24,OUT046,2522.79
FDJ50,OUT046,1042.7223
FDQ49,OUT035,2777.6535
FDP20,OUT035,1941.3331
FDV19,OUT027,4390.9024
NCR54,OUT045,2936.8104
FDO09,OUT010,525.4687
FDS57,OUT018,1758.6973
FDN10,OUT049,1961.9629
FDV23,OUT049,1991.3593
FDY28,OUT049,3510.1847
DRG51,OUT013,2733.0463
FDD45,OUT019,266.2095
NCL18,OUT027,4843.2216
NCM29,OUT013,1984.638
FDF17,OUT027,4735.1432
FDE22,OUT017,2721.8245
FDQ22,OUT017,943.8204
FDS01,OUT013,3069.8253
FDW35,OUT027,2003.6672
FDJ33,OUT046,1997.364
NCF54,OUT035,3002.1297
FDE09,OUT013,1696.1013
NCE06,OUT045,2528.5003
DRH49,OUT049,1386.0193
FDY43,OUT045,2830.6159
NCT05,OUT017,3943.1064
FDZ34,OUT045,2879.24
FDL38,OUT017,1482.5257
FDZ31,OUT017,3099.6221
FDR14,OUT035,1140.9843
NCN54,OUT049,1384.7311
NCC42,OUT027,3151.187
FDK08,OUT017,1732.2296
FDP59,OUT013,1734.8005
FDV22,OUT035,2862.7291
FDD33,OUT035,3651.0484
DRE60,OUT027,5232.4524
FDK52,OUT046,3467.612
FDA02,OUT017,2687.1689
FDM56,OUT049,1745.471
FDE57,OUT035,2084.1213
FDM32,OUT045,1445.0446
NCQ30,OUT027,2984.5486
FDQ27,OUT027,2781.3284
FDT60,OUT027,3041.0799
FDU43,OUT049,3659.3031
NCO55,OUT035,1740.6972
FDG02,OUT045,2849.4327
FDJ28,OUT013,3121.4454
FDP40,OUT045,1909.2408
FDJ38,OUT045,3025.9526
NCC54,OUT017,3689.6996
NCZ41,OUT046,1951.4015
FDK38,OUT019,374.9375
FDU52,OUT013,2550.9141
FDC40,OUT046,1285.7913
NCR30,OUT017,1297.4381
NCN18,OUT017,1811.0483
FDB50,OUT035,1403.7039
FDG04,OUT013,3124.8909
FDR26,OUT035,2932.2323
NCT17,OUT018,2695.6964
FDX35,OUT027,4997.5603
FDS12,OUT046,1949.0205
NCZ29,OUT027,3098.9881
FDB38,OUT010,391.8874
FDP12,OUT013,934.5162
FDP22,OUT046,1003.093
FDS26,OUT018,3199.9158
FDR52,OUT046,3109.7097
DRJ13,OUT046,2704.5441
FDU48,OUT027,3148.1459
FDE29,OUT035,1188.1118
NCT29,OUT049,1990.6935
DRK37,OUT018,2687.8368
FDK55,OUT046,1430.0353
FDR07,OUT046,2059.5986
FDO21,OUT027,5206.8998
FDK46,OUT049,3890.8231
FDB12,OUT045,1657.4597
FDT31,OUT027,4750.5419
FDJ33,OUT045,1832.7391
FDC26,OUT027,2936.2232
NCQ02,OUT045,2909.2121
FDP08,OUT010,495.3768
FDB11,OUT027,5198.3678
FDV55,OUT013,2583.8361
FDW20,OUT049,2022.27
NCJ18,OUT019,318.8501
FDC41,OUT018,1118.6299
FDE14,OUT027,2825.7314
FDG35,OUT013,2807.254
FDF45,OUT035,1139.2724
FDS19,OUT027,2543.818
FDS58,OUT019,376.6187
FDA26,OUT017,3764.7071
FDM32,OUT049,1479.3438
FDL45,OUT046,1998.7808
FDZ55,OUT049,2655.1159
FDY37,OUT049,2083.908
FDO46,OUT046,3047.5699
FDQ60,OUT046,1930.2697
FDA19,OUT018,1668.9789
FDL15,OUT046,2553.6393
FDM10,OUT018,2948.2219
NCL05,OUT017,968.3516
DRK49,OUT010,176.7902
NCE18,OUT027,5414.0075
FDG40,OUT049,985.7668
DRI59,OUT045,3591.7218
FDK28,OUT035,3816.6846
NCD06,OUT019,185.2932
FDO11,OUT019,494.2347
FDK27,OUT046,1969.5054
FDT43,OUT027,2020.685
FDD38,OUT018,1431.1111
FDA16,OUT049,3666.5943
FDL14,OUT027,4239.333
NCM17,OUT049,989.4907
FDD20,OUT045,1858.5889
FDA40,OUT045,1449.5019
FDL43,OUT045,1320.1256
FDV15,OUT045,1660.9217
FDE52,OUT046,1434.9653
NCL17,OUT010,335.2445
NCJ31,OUT045,3486.4339
FDR60,OUT045,1340.6348
NCA18,OUT035,1867.9672
FDS21,OUT027,2300.3782
FDW09,OUT035,1408.9785
FDL26,OUT035,2763.9746
FDS47,OUT018,1428.9077
FDC39,OUT046,3264.5897
FDT51,OUT035,1897.1304
FDK40,OUT035,3885.2529
NCG19,OUT045,3540.012
FDZ07,OUT046,1153.9123
FDF08,OUT027,2757.3058
FDO04,OUT013,953.2435
FDK41,OUT018,1308.4996
FDP15,OUT049,3790.3006
NCD43,OUT018,1478.0571
NCP18,OUT013,2602.9476
FDZ51,OUT046,1567.8739
DRH13,OUT035,1776.819
FDF38,OUT045,935.602
NCI43,OUT045,989.0887
FDM38,OUT027,2294.2167
FDS03,OUT013,1101.3359
DRJ47,OUT017,2927.8344
FDT50,OUT010,221.4661
FDV02,OUT046,2783.1691
NCG18,OUT017,1734.4216
FDW52,OUT046,2795.9239
FDS40,OUT035,992.4007
FDN31,OUT017,3079.1735
FDA37,OUT045,1823.7669
FDA15,OUT046,3639.9244
FDL39,OUT046,2914.223
FDJ53,OUT045,1799.4718
FDX22,OUT013,3405.3197
NCZ42,OUT045,3653.6411
FDD56,OUT027,4561.6739
FDD40,OUT017,3104.3851
FDS50,OUT013,3636.3861
NCN14,OUT013,3057.0193
FDT15,OUT013,2995.1008
NCS18,OUT027,2801.6169
NCO26,OUT010,248.1482
FDF58,OUT018,1021.7516
NCB19,OUT013,1488.9209
FDH26,OUT017,2026.7924
DRB24,OUT027,3975.3486
FDA49,OUT018,1343.2856
FDB32,OUT045,1594.188
FDI36,OUT017,3181.2025
NCA17,OUT010,362.2966
FDH22,OUT013,1921.2151
NCM26,OUT018,2357.4754
FDT15,OUT027,4883.2259
FDB16,OUT018,1373.9009
NCP54,OUT027,3050.1283
FDJ36,OUT013,1742.8156
FDO28,OUT045,1805.8408
FDU09,OUT013,980.0412
FDF29,OUT017,1979.479
FDY08,OUT013,1982.1555
DRJ59,OUT018,891.4221
FDT23,OUT027,2566.4534
FDU15,OUT018,893.6201
FDT47,OUT013,1742.5512
FDI53,OUT019,424.7237
FDR59,OUT018,3043.339
FDD53,OUT035,970.3017
FDY51,OUT017,3622.1218
FDT04,OUT049,971.835
FDU51,OUT049,2958.8845
FDG14,OUT035,2659.9526
NCU06,OUT045,3665.6421
DRG25,OUT046,3046.4946
DRH49,OUT035,1446.5131
FDN15,OUT035,2033.1063
FDL43,OUT018,1118.7467
NCT18,OUT049,3202.1277
NCB31,OUT013,3766.5742
FDK57,OUT035,1887.644
FDY04,OUT019,416.7059
NCP54,OUT046,1985.0106
FDF41,OUT013,3690.0276
FDM01,OUT045,1714.0087
FDW03,OUT045,1760.7292
FDF28,OUT045,1820.7989
FDY37,OUT017,2064.1935
FDQ03,OUT017,3843.8787
FDP51,OUT027,2976.0743
FDJ40,OUT017,1816.1625
FDC32,OUT049,1544.9601
DRI49,OUT027,2665.4281
NCW54,OUT017,1068.2866
FDF09,OUT017,1023.4693
FDP45,OUT018,2995.2397
DRJ23,OUT018,2686.6035
FDS59,OUT017,1828.0062
FDY08,OUT046,2015.5396
FDX16,OUT049,2609.933
FDY16,OUT018,2695.356
FDK32,OUT035,2807.3939
FDQ22,OUT013,899.2244
NCC31,OUT018,2435.6193
FDG58,OUT049,2597.0006
DRF48,OUT013,3025.5416
DRH36,OUT049,1201.6707
NCR30,OUT035,1339.4284
FDB03,OUT019,493.9218
FDZ28,OUT027,3118.2476
FDR35,OUT017,3146.4524
DRD15,OUT027,5294.5049
FDJ33,OUT019,278.7028
FDA56,OUT010,246.4096
FDP56,OUT046,986.4542
NCT30,OUT046,995.1712
FDK15,OUT017,1692.4856
FDH44,OUT018,2126.3744
FDV01,OUT013,2659.8727
DRG03,OUT017,2685.2085
FDG50,OUT027,2720.2664
FDR16,OUT010,539.242
FDZ60,OUT046,1653.1743
DRG03,OUT045,2643.3343
FDS56,OUT018,3134.9997
FDU33,OUT045,993.9148
DRD27,OUT035,1703.767
FDW22,OUT046,3420.6623
DRA24,OUT045,2763.6771
FDF38,OUT049,1028.0337
FDX48,OUT013,2613.8301
FDS58,OUT018,2447.7182
FDC32,OUT046,1528.8318
NCQ29,OUT045,3705.9713
DRK39,OUT018,1331.3646
NCS38,OUT017,1821.6721
DRO47,OUT013,1774.2697
DRG27,OUT027,2032.1625
FDC57,OUT027,4962.7956
FDS55,OUT046,2549.156
NCJ06,OUT018,1619.1637
FDO01,OUT019,293.0679
NCM55,OUT045,2924.1405
FDC52,OUT049,2533.9497
FDQ15,OUT045,1353.5361
NCT30,OUT027,2090.7049
NCR42,OUT027,1990.8859
FDD28,OUT035,1079.0306
FDQ34,OUT049,1680.9825
FDZ12,OUT027,3178.1852
DRE13,OUT019,245.9166
NCN07,OUT019,302.4004
FDM28,OUT035,3090.5376
FDI10,OUT017,2873.1189
FDQ25,OUT013,2743.3201
FDA38,OUT010,530.1379
DRI13,OUT049,3531.5734
FDY20,OUT027,2793.0912
NCZ53,OUT035,3148.8292
NCM31,OUT013,2549.0002
DRB01,OUT017,2988.4342
DRF37,OUT046,3738.2423
NCF42,OUT049,2871.2443
FDF16,OUT018,2243.8319
FDB41,OUT013,1005.742
FDR34,OUT013,3753.5221
FDR15,OUT018,2415.2949
NCV42,OUT019,283.3483
FDW51,OUT035,3588.7907
FDU36,OUT017,1706.7086
FDX60,OUT049,1368.7147
FDY03,OUT035,1895.4758
FDW55,OUT045,3768.7084
FDT01,OUT010,543.1351
FDG58,OUT013,2563.3639
FDK21,OUT017,3816.0893
NCS41,OUT019,427.8779
FDS10,OUT045,2887.3365
NCT53,OUT046,2670.6528
FDJ28,OUT018,2684.0323
FDX44,OUT045,1429.5879
FDT20,OUT018,880.4601
FDO44,OUT017,1735.55
NCX17,OUT049,3340.5364
FDY01,OUT017,1893.2284
FDJ12,OUT027,5149.3374
DRK35,OUT018,886.6584
FDD47,OUT019,400.7817
NCM53,OUT035,1723.0705
FDO45,OUT013,1425.4964
NCM42,OUT010,260.2771
FDE04,OUT046,2882.8013
NCI30,OUT027,5365.7634
FDZ19,OUT013,2896.0855
FDW57,OUT013,2884.8651
FDA25,OUT013,1730.1371
FDT22,OUT046,1059.3998
FDP51,OUT013,1918.6582
FDD48,OUT027,2951.6915
FDY39,OUT035,3101.0036
FDO48,OUT010,539.7706
FDD23,OUT027,4895.9157
DRN35,OUT027,2016.9147
FDT01,OUT035,3470.9595
FDC20,OUT010,194.8671
DRJ35,OUT035,1194.6935
FDB32,OUT046,1564.0898
FDL24,OUT046,2882.5819
NCV42,OUT035,1845.3856
FDZ46,OUT046,1753.9139
FDC15,OUT013,2590.8263
FDD08,OUT019,170.3483
FDY50,OUT049,1459.7526
FDD36,OUT013,1907.4792
FDG57,OUT027,2031.7131
FDL21,OUT018,919.0056
FDN16,OUT027,2819.7328
FDJ09,OUT027,1992.3941
FDS01,OUT010,449.8392
FDV33,OUT017,3915.4496
DRE12,OUT017,1854.0722
FDR07,OUT013,1917.4725
FDP48,OUT010,467.4284
NCB55,OUT035,1081.6936
FDQ08,OUT013,1036.9904
FDR34,OUT035,3946.1023
FDO33,OUT046,1750.9395
FDP13,OUT045,964.5914
FDX12,OUT049,3591.2655
NCT06,OUT049,2829.0648
FDR16,OUT019,502.3899
FDE36,OUT046,2841.5499
FDZ36,OUT049,3238.4804
FDV13,OUT045,1406.4068
NCZ17,OUT035,972.5225
FDU56,OUT045,2910.5044
FDM09,OUT035,2876.6055
FDV02,OUT017,2946.6237
FDS34,OUT018,1554.2385
FDA11,OUT049,1604.1844
FDP09,OUT017,3700.3733
FDB29,OUT027,2962.2808
FDT19,OUT017,2999.7715
DRH15,OUT017,969.2184
FDY38,OUT046,3525.1294
FDF14,OUT027,3797.9045
FDN48,OUT010,224.5364
FDQ12,OUT013,3807.2548
NCJ43,OUT045,2715.4482
FDE17,OUT019,335.6695
FDB05,OUT035,3676.1784
FDH10,OUT045,2616.1405
NCR06,OUT017,979.3771
FDU32,OUT018,1631.925
FDD56,OUT049,2968.6585
FDO36,OUT018,2592.3402
FDH16,OUT010,216.1632
FDX10,OUT018,958.852
FDZ37,OUT017,1512.165
FDU31,OUT010,535.0438
DRC49,OUT049,2136.5042
FDL15,OUT045,2629.9567
FDN32,OUT019,466.7999
DRH59,OUT027,2292.2367
NCU29,OUT049,2580.339
FDR37,OUT019,463.3967
FDS14,OUT018,2431.5181
FDU02,OUT027,5234.0871
FDJ08,OUT035,3094.9721
NCZ06,OUT045,3659.621
FDO31,OUT049,1359.2559
FDH31,OUT018,1443.4466
FDS58,OUT017,2778.9101
NCA53,OUT027,2044.9912
FDF50,OUT046,2961.4305
NCW42,OUT049,3569.6375
NCQ17,OUT045,2643.2497
FDK51,OUT018,3201.862
NCW41,OUT010,396.527
NCR29,OUT017,1050.0647
FDB08,OUT019,379.4658
FDA40,OUT027,2688.9963
FDL14,OUT018,2453.1578
FDB47,OUT046,3377.5157
FDO03,OUT035,3820.4088
DRK13,OUT019,449.5254
FDX13,OUT010,523.1853
FDF52,OUT046,3088.4099
FDT11,OUT013,3016.9715
FDB08,OUT013,2627.3561
FDQ28,OUT018,2436.962
FDD29,OUT045,3802.1371
NCQ29,OUT027,5315.8825
NCO02,OUT013,1081.1359
FDR56,OUT010,497.7511
NCM54,OUT049,2030.6223
FDP51,OUT035,1881.6613
FDT38,OUT013,1382.8424
FDZ20,OUT018,3062.0706
FDJ53,OUT013,1901.2062
FDX13,OUT049,3867.3907
FDP58,OUT035,3586.0173
NCK31,OUT019,185.3431
FDA35,OUT018,1593.8469
FDV37,OUT018,2805.338
NCO07,OUT027,5140.2103
FDA20,OUT045,2882.3982
FDZ59,OUT035,2802.4591
NCY17,OUT017,1010.8166
FDQ28,OUT035,2765.2486
FDV35,OUT017,2636.6403
FDQ36,OUT013,967.2499
FDD34,OUT018,2480.2204
FDK51,OUT045,3688.7224
FDV31,OUT035,2895.7159
FDR04,OUT035,1714.4466
FDR14,OUT049,1076.052
DRC36,OUT010,452.1433
FDE39,OUT019,296.7155
FDP57,OUT049,1741.9569
FDE57,OUT046,2106.6434
NCN18,OUT046,1721.749
NCQ05,OUT018,2225.8102
FDW47,OUT035,1945.0318
FDV46,OUT035,2034.9261
NCP29,OUT045,1133.8961
FDE09,OUT018,1511.9629
NCU06,OUT027,5252.6769
FDT19,OUT010,462.1129
DRF15,OUT017,2675.0424
DRI51,OUT013,2814.2568
NCX54,OUT013,1694.9065
DRE01,OUT013,3581.9916
NCB07,OUT045,2894.3876
FDU50,OUT035,1899.7813
FDG40,OUT035,969.651
FDW10,OUT018,2619.3058
FDX51,OUT013,3029.3047
NCP17,OUT045,1146.5207
FDP21,OUT035,3187.8186
FDL04,OUT045,1601.635
FDV23,OUT013,1933.5647
FDF24,OUT046,1380.5609
FDH56,OUT027,2993.563
FDB51,OUT049,1109.1058
FDI58,OUT027,2817.8391
FDR20,OUT013,992.7285
FDC51,OUT018,1567.6933
FDB16,OUT027,2615.1431
FDE40,OUT049,1128.0403
NCM17,OUT035,1005.592
FDU56,OUT035,3101.1184
FDS32,OUT019,300.8217
FDX02,OUT049,3626.8834
FDT39,OUT027,4081.7422
FDE35,OUT017,1066.9499
NCI42,OUT019,493.5457
DRL23,OUT046,1742.777
FDA10,OUT046,1884.3353
FDA11,OUT013,1558.7041
NCM06,OUT046,2593.7721
NCT05,OUT035,3958.371
NCQ02,OUT010,464.4883
NCY06,OUT049,2043.2712
FDY56,OUT035,3857.741
FDL02,OUT035,1770.1962
NCI06,OUT035,3040.5886
FDQ14,OUT045,2540.4488
FDQ12,OUT017,3778.0411
FDP36,OUT046,1002.0248
FDK21,OUT027,5367.1073
FDO40,OUT045,2601.6479
NCK54,OUT019,287.0454
FDY09,OUT018,2554.2767
NCW30,OUT049,3680.805
NCC55,OUT027,2020.8778
FDE58,OUT018,1619.0384
FDR39,OUT013,3021.4674
FDU28,OUT049,3138.7094
FDH08,OUT017,3714.4787
FDG35,OUT045,2770.4638
FDG22,OUT049,1038.1692
FDC34,OUT035,2765.2609
FDP15,OUT018,3085.8767
FDK34,OUT010,528.5457
FDU45,OUT035,1945.7952
FDQ04,OUT027,2100.3741
FDX22,OUT018,2817.6706
FDB45,OUT017,1722.4525
NCH43,OUT027,5130.5543
DRE60,OUT046,3425.8404
FDD17,OUT027,5376.4988
NCM54,OUT017,1871.1995
NCH55,OUT013,1925.8823
NCT06,OUT017,2790.1881
FDA48,OUT027,5111.7867
FDY58,OUT027,5329.2717
FDO25,OUT045,3250.1827
FDN50,OUT045,1580.7815
FDH35,OUT035,2888.8768
FDK09,OUT045,3604.1913
FDO16,OUT013,1480.5798
FDW11,OUT045,1133.8184
FDU47,OUT027,3289.2273
NCQ42,OUT010,258.8178
FDK55,OUT027,2794.6325
FDN08,OUT049,1866.7732
FDT57,OUT045,3720.9501
FDJ12,OUT018,2826.101
DRL59,OUT017,1019.0623
NCN53,OUT046,1145.3849
FDO51,OUT010,173.996
FDK56,OUT017,2966.3275
FDY12,OUT035,1042.5514
FDU15,OUT035,1004.4723
FDQ19,OUT046,3641.2305
DRF15,OUT045,2626.8905
DRE25,OUT019,250.7628
FDK57,OUT018,1634.8347
FDD33,OUT010,540.1804
FDR34,OUT027,5290.6627
FDU04,OUT045,1824.0553
FDE35,OUT019,201.9706
NCD31,OUT035,2938.7211
FDJ56,OUT035,1825.6079
NCU53,OUT046,2636.982
FDD39,OUT035,3630.6936
NCU17,OUT019,296.44
FDJ20,OUT046,1976.6042
NCW41,OUT018,2424.8808
FDL52,OUT035,1013.3577
FDS39,OUT035,2102.6797
DRJ47,OUT045,2806.8178
FDP13,OUT010,192.4713
DRK39,OUT010,206.774
FDF28,OUT010,256.2256
FDB09,OUT045,1805.8015
FDM51,OUT046,1665.5007
DRM49,OUT018,1033.5119
DRF23,OUT013,2887.0731
DRH01,OUT035,2961.0116
FDH12,OUT027,2859.2104
FDA28,OUT019,282.4592
FDW37,OUT018,1395.8737
FDF02,OUT046,1694.8527
DRL37,OUT046,913.4839
NCF43,OUT046,2076.4049
FDH08,OUT010,519.6996
FDR34,OUT019,510.1516
NCK19,OUT049,3242.2903
NCD55,OUT018,885.3947
FDT27,OUT049,3690.1185
FDQ57,OUT045,2445.5188
FDA47,OUT035,2776.4982
DRG15,OUT027,2261.8065
FDE05,OUT018,2114.8218
FDN46,OUT046,1667.0861
FDX27,OUT027,2868.5507
FDT51,OUT045,1787.9024
FDU33,OUT013,984.8973
FDJ16,OUT027,2197.7121
FDD20,OUT019,298.3348
FDT36,OUT049,963.9224
DRF15,OUT027,3859.26
FDN52,OUT010,217.6771
FDC22,OUT027,4935.2608
FDX15,OUT045,2692.7687
FDT13,OUT013,3150.1777
FDU04,OUT017,1920.8544
FDU31,OUT019,488.7602
FDW59,OUT027,2602.7371
NCO29,OUT046,2656.4201
FDL15,OUT035,2736.0719
FDI41,OUT049,2541.8218
FDQ48,OUT049,1718.6462
DRI39,OUT013,980.501
FDI08,OUT013,3777.9541
FDC21,OUT049,1816.269
FDF58,OUT035,1219.6491
FDS08,OUT010,441.1583
FDE47,OUT045,1816.5372
NCP18,OUT019,339.0307
NCR41,OUT013,1601.0154
FDA27,OUT013,3680.1517
FDA43,OUT035,3166.1025
FDA49,OUT045,1421.6247
NCE55,OUT018,2634.4823
DRM49,OUT027,2165.5599
FDF22,OUT027,5074.5924
FDQ15,OUT018,1245.7645
NCS54,OUT017,3008.5344
NCY05,OUT013,895.0059
FDR45,OUT046,3593.0252
FDK57,OUT049,1974.4421
FDF41,OUT010,515.2541
FDV21,OUT046,2034.8481
FDD51,OUT046,954.481
FDF33,OUT046,1753.3954
FDA38,OUT046,3643.9658
FDR56,OUT045,3032.6558
NCN41,OUT017,1874.9863
FDC60,OUT027,2706.5576
FDB47,OUT045,3221.1081
DRH01,OUT013,2915.9915
FDW08,OUT046,1690.0216
FDF38,OUT027,2109.0065
FDY32,OUT017,2615.276
FDG34,OUT049,1782.5933
FDG47,OUT019,508.3868
NCF18,OUT035,3097.6824
FDL39,OUT019,452.1122
NCH55,OUT035,1971.5394
DRJ35,OUT049,1127.5935
FDS44,OUT035,3699.4921
DRE01,OUT018,3116.6303
FDY39,OUT013,3015.9594
FDY32,OUT018,2503.3634
FDR33,OUT027,2913.2915
NCP50,OUT049,1371.8398
FDZ47,OUT018,1480.7683
FDU57,OUT049,2559.2048
FDY44,OUT013,3037.2435
DRH59,OUT018,1053.7577
FDB03,OUT027,5230.8397
FDY46,OUT045,2874.9503
FDM39,OUT045,2712.314
FDY36,OUT035,1327.4754
NCM55,OUT035,3184.4761
FDJ50,OUT010,193.6402
DRL60,OUT013,2532.356
NCJ54,OUT049,3754.2575
FDX59,OUT017,934.3141
FDI07,OUT013,3113.9109
DRF51,OUT010,206.0138
FDM14,OUT017,1760.8397
FDP21,OUT045,3068.5677
FDE40,OUT035,1254.8561
FDE05,OUT035,2671.1911
FDM13,OUT027,3165.1845
FDC34,OUT027,4169.9614
NCI55,OUT018,1646.6352
NCE43,OUT018,2487.0674
FDW58,OUT018,1442.6027
FDG60,OUT045,3568.7548
FDV31,OUT017,2809.0784
FDR47,OUT013,3016.8965
FDM60,OUT019,176.9323
NCF06,OUT018,3037.9353
NCN26,OUT027,2872.9207
FDQ59,OUT049,1408.6747
FDF09,OUT046,989.758
NCS06,OUT017,3814.8355
FDT44,OUT046,1875.6979
FDI19,OUT017,3809.5636
FDT22,OUT017,1101.406
NCF54,OUT027,4436.6879
DRG25,OUT045,2938.2234
FDB59,OUT017,3105.3248
FDQ37,OUT017,2914.3415
FDP56,OUT035,1018.66
FDW44,OUT035,2918.3357
FDJ26,OUT010,544.4128
FDU43,OUT018,2965.3845
FDW33,OUT045,1610.774
NCX53,OUT027,3217.3002
FDN56,OUT010,405.4858
DRF15,OUT049,2599.3819
FDO33,OUT017,1830.5487
FDZ39,OUT010,232.3583
NCJ19,OUT017,1076.3313
FDU01,OUT035,3197.7524
FDT12,OUT035,3748.6003
NCM18,OUT018,1018.9787
FDP19,OUT017,2150.392
NCR42,OUT049,983.7238
FDN10,OUT046,1917.1441
FDG44,OUT017,1087.3455
FDQ10,OUT046,2789.1069
DRH13,OUT049,1701.9775
FDT52,OUT013,3739.8148
FDM56,OUT045,1691.8908
NCO43,OUT010,255.2972
NCV29,OUT035,3044.3691
NCF06,OUT013,3918.0414
FDO50,OUT035,1539.299
FDT59,OUT013,3804.9256
FDX40,OUT027,2048.3007
FDE50,OUT017,3130.6252
FDX51,OUT017,3146.9085
NCD30,OUT018,1456.0821
FDK15,OUT013,1674.2053
FDL12,OUT045,1128.8111
FDK46,OUT017,3881.9812
DRH49,OUT010,200.112
FDQ57,OUT046,2520.2404
FDY59,OUT017,1627.6296
FDO09,OUT018,3251.9333
NCG30,OUT035,1899.8238
FDM09,OUT017,2848.7362
NCN17,OUT027,2826.0048
NCS42,OUT013,1462.6321
FDD02,OUT019,292.1761
FDE34,OUT013,3075.518
FDU38,OUT045,2918.8937
FDB33,OUT046,2578.3398
NCJ29,OUT017,1454.0174
FDZ27,OUT035,1040.8604
FDI40,OUT013,1696.0929
FDG22,OUT013,941.5382
FDT51,OUT017,1873.5871
FDF20,OUT018,2844.665
FDV50,OUT035,1908.1468
FDT02,OUT049,1003.5248
DRC49,OUT017,2569.343
FDF26,OUT049,2570.478
FDV52,OUT035,2027.4604
FDX59,OUT049,984.1569
FDV25,OUT035,3545.377
FDW23,OUT027,2113.9455
FDE53,OUT018,1471.6117
FDA19,OUT017,1914.3932
FDH22,OUT046,1937.8103
NCO41,OUT013,1588.2235
FDX12,OUT017,3911.646
FDF17,OUT013,3035.4691
FDS11,OUT045,3631.9034
FDR51,OUT035,2647.6037
FDT49,OUT010,252.4626
FDC56,OUT013,1897.2526
FDR13,OUT027,3024.3427
FDQ60,OUT035,1921.8758
FDN38,OUT049,3780.6427
NCL29,OUT013,2685.9689
FDO13,OUT027,4236.9251
FDE26,OUT018,2048.2682
FDA31,OUT010,431.6792
FDX14,OUT035,1323.1435
FDA34,OUT045,2872.0613
FDF26,OUT013,2501.2521
FDE38,OUT045,2609.3937
DRI11,OUT046,1888.8734
FDQ60,OUT027,2944.3108
FDL21,OUT027,2114.0998
DRC12,OUT027,5007.1145
FDC47,OUT046,3459.557
FDE57,OUT045,1863.8692
FDT14,OUT045,1850.4969
NCZ53,OUT046,3055.0189
FDE28,OUT018,3168.8706
FDR19,OUT035,2646.3287
NCF54,OUT019,423.8763
FDZ08,OUT046,1374.4825
NCJ05,OUT018,2393.9678
FDF59,OUT046,1971.5698
NCO05,OUT035,1779.749
FDW24,OUT018,997.3839
NCX42,OUT018,2541.9394
NCA53,OUT035,1029.2747
FDI45,OUT019,418.3903
FDG46,OUT046,1971.9481
FDM20,OUT010,524.0316
FDW11,OUT010,195.5421
FDX08,OUT035,3113.5254
NCK17,OUT035,977.045
FDK32,OUT018,2277.4355
NCA42,OUT035,2776.4474
DRI01,OUT035,2979.269
NCL55,OUT049,3685.817
DRE25,OUT018,1414.9233
FDD14,OUT017,2794.632
FDB10,OUT046,3649.6233
DRN11,OUT035,2600.2034
FDP38,OUT018,969.8336
NCA30,OUT017,2975.303
FDT15,OUT017,3079.9007
NCP55,OUT018,996.9167
FDF12,OUT035,2624.1915
FDM21,OUT018,3124.5255
FDX56,OUT035,3559.3297
